"id","balancete","codigo","name","description","created_at","updated_at","deleted_at","danger_level"
"113","16","30.16.2199","ENVELOPE, MATERIAL PAPEL KRAFT FL, GRAMATURA 90 G/M2, TIPO SACO COMUM, COMPRIMENTO 324 MM, LARGURA 229 MM, COR PARDA.",,"2022-03-01 06:11:12","2022-03-01 06:11:12",NULL,"0"
"114","16","30.16.2200","ENVELOPE, MATERIAL PAPEL KRAFT FL, GRAMATURA 80 G/M2, TIPO SACO COMUM, COMPRIMENTO 230 MM, LARGURA 162 MM, COR PARDA",,"2022-03-01 06:11:12","2022-03-01 06:11:12",NULL,"0"
"115","16","30.16.2203","PAPEL ALMAÇO, MATERIAL CELULOSE VEGETAL, GRAMATURA 75 G/M2, TIPO COM PAUTA E MARGEM, PACOTE C/ 10 UNIDADES",,"2022-03-01 06:11:12","2022-03-01 06:11:12",NULL,"0"
"116","16","30.16.2204","PAPEL, MATERIAL CELULOSE VEGETAL, GRAMATURA 300 G/M2, COR PALHA, COMPRIMENTO 106 CM, LARGURA 78 CM, TIPO FILIFOLD, (PAPEL GRAVURA).",,"2022-03-01 06:11:12","2022-03-01 06:11:12",NULL,"0"
"117","16","30.16.2206","PAPEL VERGÊ, MATERIAL CELULOSE VEGETAL, COR BRANCO LINHO, TIPO CLÁSSICO, GRAMATURA 90 G/M2, FORMATO A4, PACOTE C/ 100 FOLHAS.",,"2022-03-01 06:11:12","2022-03-01 06:11:12",NULL,"0"
"118","16","30.16.2208","PONTA SECA, PONTA EM AÇO E CABO EM MADEIRA, SIMILAR AO LÁPIS. APLICAÇÃO: UTILIZADA P/ GRAVAÇÃO DIRETA.",,"2022-03-01 06:11:12","2022-03-01 06:11:12",NULL,"0"
"119","16","30.16.2211","COLA, COMPOSIÇÃO POLIVINIL ACETATO-PVA, COR BRANCA, APLICAÇÃO PAPEL, TIPO PASTOSA, FRASCO DE 1 KG.",,"2022-03-01 06:11:12","2022-03-01 06:11:12",NULL,"0"
"120","16","30.16.2212","REFIL P/ PISTOLA QUENTE, COMPOSIÇÃO SILICONE, TIPO BASTÃO, COR INCOLOR.",,"2022-03-01 06:11:12","2022-03-01 06:11:12",NULL,"0"
"121","16","30.16.2387","RÉGUA ESCRITÓRIO, MATERIAL ACRÍLICO, COMPRIMENTO 50cm, GRADUAÇÃO CENTÍMETRO / MILÍMETRO, MATERIAL FLEXÍVEL, INCOLOR, TRANSPARENTE.",,"2022-03-01 06:11:12","2022-03-01 06:11:12",NULL,"0"
"122","16","30.16.2477","PERFURADOR DE PAPEL, MATERIAL METAL, TIPO GRANDE, TRATAMENTO SUPERFICIAL NIQUELADO, CAPACIDADE PERFURAÇÃO 20 FL, FUNCIONAMENTO MANUAL.",,"2022-03-01 06:11:12","2022-03-01 06:11:12",NULL,"0"
"123","16","30.16.2485","CONJUNTO MULTIUSO ESCRITÓRIO, MATERIAL ACRÍLICO, APLICAÇÃO LÁPIS, ACESSÓRIOS REGUA, TESOURA, LÁPIS, CANETA, BORRACHA, ESQUADRO, MODELO BÁSICO.",,"2022-03-01 06:11:12","2022-03-01 06:11:12",NULL,"0"
"124","16","30.16.2492","""PAPEL A4"", MATERIAL PAPEL RECICLADO, COMPRIMENTO 297 MM, LARGURA 210 MM, APLICAÇÃO IMPRESSORA JATO TINTA, GRAMATURA 75 G/M2, COR BRANCA",,"2022-03-01 06:11:12","2022-03-01 06:11:12",NULL,"0"
"125","16","30.16.2497","MARCADOR PÁGINA, MATERIAL FILME DE POLIÉSTER ADESIVO ACRÍLICO, COR DIVERSAS, LARGURA 12 MM, COMPRIMENTO 42 MM, TRANSMITÂNCIA TRANSPARENTE.",,"2022-03-01 06:11:12","2022-03-01 06:11:12",NULL,"0"
"126","16","30.16.2567","PASTA ARQUIVO, MATERIAL CARTÃO PLASTIFICADO, LOMBADA 20 MM, COR AZUL, CARACTERÍSTICAS ADICIONAIS COM ABA E ELÁSTICO, TAMANHO OFÍCIO",,"2022-03-01 06:11:12","2022-03-01 06:11:12",NULL,"0"
"127","16","30.16.2672","Quadro/Display Multiuso, formato A4, autoadesivo, material poliestireno, cor cristal, transparente, com corte para auxílio na retirada do aviso, modelo referência Acrimet 865.0.",,"2022-03-01 06:11:12","2022-03-01 06:11:12",NULL,"0"
"128","16","30.16.2673","Fita Zebrada, material plástico, largura 70 mm, comprimento 100 m, cor preta e amarela, aplicação sinalização de advertência, formato das cores em diagonal.",,"2022-03-01 06:11:12","2022-03-01 06:11:12",NULL,"0"
"129","16","30.16.2674","Pasta arquivo, material cartão plastificado, sem lombada, com aba e elástico, tamanho ofício.",,"2022-03-01 06:11:12","2022-03-01 06:11:12",NULL,"0"
"130","16","30.16.2678","PAPEL CELOFANE, AMARELO, COMPRIMENTO 100 CM.",,"2022-03-01 06:11:12","2022-03-01 06:11:12",NULL,"0"
"131","16","30.16.2679","PAPEL CELOFANE, ROSA, COMPRIMENTO 100 CM.",,"2022-03-01 06:11:12","2022-03-01 06:11:12",NULL,"0"
"132","16","30.16.2680","PAPEL CELOFANE, VERMELHO, COMPRIMENTO 100 CM.",,"2022-03-01 06:11:12","2022-03-01 06:11:12",NULL,"0"
"133","16","30.16.2681","30.16.2680 PAPEL CELOFANE, VERDE, COMPRIMENTO 100 CM.",,"2022-03-01 06:11:12","2022-03-01 06:11:12",NULL,"0"
"134","16","30.16.2682","PAPEL SEDA, AMARELO, COMPRIMENTO 70 CM, LARGURA 50 CM.",,"2022-03-01 06:11:12","2022-03-01 06:11:12",NULL,"0"
"135","16","30.16.2683","PAPEL SEDA, VERMELHO, COMPRIMENTO 70 CM, LARGURA 50 CM.",,"2022-03-01 06:11:12","2022-03-01 06:11:12",NULL,"0"
"136","16","30.16.2685","PAPEL SEDA, VERDE, COMPRIMENTO 70 CM, LARGURA 50 CM, MATERIAL CELULOSE VEGETAL.",,"2022-03-01 06:11:12","2022-03-01 06:11:12",NULL,"0"
"137","16","30.16.2686","PAPEL SEDA, AZUL, COMPRIMENTO 70 CM, LARGURA 50 CM.",,"2022-03-01 06:11:12","2022-03-01 06:11:12",NULL,"0"
"138","16","30.16.2687","PAPEL SEDA, BRANCO, COMPRIMENTO 70 CM, LARGURA 50 CM.",,"2022-03-01 06:11:12","2022-03-01 06:11:12",NULL,"0"
"139","16","30.16.2688","PAPEL CREPOM, VERMELHO, COMPRIMENTO 2M, LARGURA 48 CM.",,"2022-03-01 06:11:12","2022-03-01 06:11:12",NULL,"0"
"140","16","30.16.2690","PAPEL CREPOM, AZUL, COMPRIMENTO 2M, LARGURA 48 CM.",,"2022-03-01 06:11:12","2022-03-01 06:11:12",NULL,"0"
"141","16","30.16.2691","PAPEL CREPOM, VERDE, COMPRIMENTO 2M, LARGURA 48 CM.",,"2022-03-01 06:11:12","2022-03-01 06:11:12",NULL,"0"
"142","16","30.16.2692","PAPEL CREPOM, LILÁS, COMPRIMENTO 2M, LARGURA 48 CM.",,"2022-03-01 06:11:12","2022-03-01 06:11:12",NULL,"0"
"143","16","30.16.2693","PAPEL CREPOM, LARANJA, COMPRIMENTO 2M, LARGURA 48 CM.",,"2022-03-01 06:11:12","2022-03-01 06:11:12",NULL,"0"
"144","16","30.16.2694","PAPEL COLOR SET, PRETO.",,"2022-03-01 06:11:12","2022-03-01 06:11:12",NULL,"0"
"145","16","30.16.2695","PAPEL COLOR SET, VERMELHO.",,"2022-03-01 06:11:12","2022-03-01 06:11:12",NULL,"0"
"146","16","30.16.2696","PAPEL COLOR SET, LARANJA.",,"2022-03-01 06:11:12","2022-03-01 06:11:12",NULL,"0"
"147","16","30.16.2697","TNT, VERMELHO, 100 G/M2, LARGURA 1,40.",,"2022-03-01 06:11:12","2022-03-01 06:11:12",NULL,"0"
"148","16","30.16.2698","TNT, AZUL, GRAMATURA 100 G/M2, LARGURA 1,40.",,"2022-03-01 06:11:12","2022-03-01 06:11:12",NULL,"0"
"149","16","30.16.276","PAPEL CASCA DE OVO ( COR BRANCA ) - FORMATO A4, GRAMATURA 180 G/M², MATERIAL CELULOSE, COMPRIMENTO 297MM, LARGURA 210MM, APLICAÇÃO IMPRESSORA JATO DE TINTA.",,"2022-03-01 06:11:12","2022-03-01 06:11:12",NULL,"0"
"150","16","30.16.289","PAPEL EMBORRACHADO, COR VERDE MATERIAL BORRACHA EVA, COMPRIMENTO 60 CM, LARGURA 40 CM, ESPESSURA 2 MM, PADRÃO LISO, COR VERDE, APLICAÇÃO CONFECÇÃO DEDE PAINEIS",,"2022-03-01 06:11:12","2022-03-01 06:11:12",NULL,"0"
"151","16","30.16.297","PAPEL EMBORRACHADO, COR VERMELHO, MATERIAL BORRACHA EVA, COMPRIMENTO 60 CM, LARGURA 40 CM, ESPESSURA 2 MM, PADRÃO LISO, APLICAÇÃO CONFECÇÃO DEDE PAINEIS",,"2022-03-01 06:11:12","2022-03-01 06:11:12",NULL,"0"
"152","16","30.16.320","PAPEL CARTOLINA, MATERIAL CELULOSE VEGETAL, GRAMATURA 180 G/M2, COR BRANCA, 660X500 MM",,"2022-03-01 06:11:12","2022-03-01 06:11:12",NULL,"0"
"153","16","30.16.347","LAPISEIRA, MATERIAL PLÁSTICO, DIÂMETRO CARGA 0.9MM, C/ PRENDEDOR, PONTA E ACIONADOR DE METAL, C/ BORRACHA APAGADORA.",,"2022-03-01 06:11:12","2022-03-01 06:11:12",NULL,"0"
"154","16","30.16.390","PAPEL CARTOLINA, MATERIAL CELULOSE VEGETAL, GRAMATURA 180 G/M2, COR VERDE, 660X500MM",,"2022-03-01 06:11:12","2022-03-01 06:11:12",NULL,"0"
"155","16","30.16.395","PINCEL ATÔMICO/PERMANENTE, MATERIAL PLÁSTICO, TIPO PONTA CHANFRADA, TIPO CARGA DESCARTÁVEL, COR TINTA AZUL.",,"2022-03-01 06:11:12","2022-03-01 06:11:12",NULL,"0"
"156","16","30.16.416","FITA ADESIVA, MATERIAL POLIETILENO, TIPO MONOFACE, 50MMX50M, MARROM",,"2022-03-01 06:11:12","2022-03-01 06:11:12",NULL,"0"
"157","16","30.16.486","PINCEL PARA QUADRO BRANCO/MAGNÉTICO, MATERIAL PLÁSTICO, PONTA ACRÍLICO, COR PRETA",,"2022-03-01 06:11:12","2022-03-01 06:11:12",NULL,"0"
"158","16","30.16.487","PINCEL PARA QUADRO BRANCO/MAGNÉTICO, MATERIAL PLÁSTICO, PONTA ACRÍLICO, COR AZUL",,"2022-03-01 06:11:12","2022-03-01 06:11:12",NULL,"0"
"159","16","30.16.488","PINCEL PARA QUADRO BRANCO/MAGNÉTICO, MATERIAL PLÁSTICO, PONTA ACRÍLICO, COR VERMELHA",,"2022-03-01 06:11:12","2022-03-01 06:11:12",NULL,"0"
"160","16","30.16.537","FITA DUREX ADESIVA, MATERIAL CELOFANE TRANPARENTE, TIPO MONOFACE, LARGURA 12MM, COMPRIMENTO 50M, INCOLOR, APLICAÇÃO MULTIUSO.",,"2022-03-01 06:11:12","2022-03-01 06:11:12",NULL,"0"
"161","16","30.16.569","PASTA ARQUIVO, MATERIAL PAPELÃO PRENSADO, TIPO AZ, 280 X 350MM, LOMBADA ESTREITA 50MM. COR PRETA.",,"2022-03-01 06:11:12","2022-03-01 06:11:12",NULL,"0"
"162","16","30.16.596","CADERNO DE MATERIA, 280 X 220 MM, 200 FLS",,"2022-03-01 06:11:12","2022-03-01 06:11:12",NULL,"0"
"163","16","30.16.623","PASTA SANFONADA, MATERIAL PLÁSTICO/PVC, COM 12 DIVISÕES, TAMANHO 240MM X 320MM X 30MM, COR FUMÊ, FECHAMENTO COM ELÁSTICO.",,"2022-03-01 06:11:12","2022-03-01 06:11:12",NULL,"0"
"164","16","30.16.717","CANETA MARCA-TEXTO, MATERIAL PLÁSTICO, TIPO PONTA FLOURESCENTE, COR LARANJA, CARACTERÍSTICAS ADICIONAIS TRAÇO 5MM.",,"2022-03-01 06:11:12","2022-03-01 06:11:12",NULL,"0"
"165","16","30.16.72","PAPEL COLOR SET ( AZUL )",,"2022-03-01 06:11:12","2022-03-01 06:11:12",NULL,"0"
"166","16","30.16.812","CARIMBO AUTO-ENTINTADO/AUTOMÁTICO, DATADOR, GIRATÓRIO, DIA/MÊS/ANO.",,"2022-03-01 06:11:12","2022-03-01 06:11:12",NULL,"0"
"167","16","30.16.888","TNT, GRAMATURA 100 G/M2, COR VERDE, LARGURA 1.40M",,"2022-03-01 06:11:12","2022-03-01 06:11:12",NULL,"0"
"168","16","30.16.890","TNT Gramatura 100 G/M2 cor LARANJA largura 1,40 mt.",,"2022-03-01 06:11:12","2022-03-01 06:11:12",NULL,"0"
"169","16","30.16.903","PAPEL A4 ALCALINO, TIPO RECICLADO, 297X210MM, 75G/M2 - RESMA (500 FLS)",,"2022-03-01 06:11:12","2022-03-01 06:11:12",NULL,"0"
"170","16","30.16.904","PAPEL A4 ALCALINO, COR AMARELA, 297X210MM, GRAMATURA 75G/M2, C/ 100FLS",,"2022-03-01 06:11:12","2022-03-01 06:11:12",NULL,"0"
"171","16","30.16.905","PAPEL A4 ALCALINO, TIPO COLORIDO, COR ROSA, 297X210MM, 75G/M2, C/ 100FLS",,"2022-03-01 06:11:12","2022-03-01 06:11:12",NULL,"0"
"172","16","30.16.906","PAPEL A4 ALCALINO, TIPO COLORIDO, COR VERDE, 297X210MM, 75G/M2, C/ 100FLS",,"2022-03-01 06:11:12","2022-03-01 06:11:12",NULL,"0"
"173","16","30.16.951","FITA ADESIVA, MATERIAL POLIPROPILENO TRANSPARENTE, TIPO MONOFACE, LARGURA 50 MM, COMPRIMENTO 50 M, COR INCOLOR, APLICAÇÃO MULTIUSO",,"2022-03-01 06:11:12","2022-03-01 06:11:12",NULL,"0"
"174","16","30.16.96","PAPEL COLOR SET ( AMARELA)",,"2022-03-01 06:11:12","2022-03-01 06:11:12",NULL,"0"
"175","16","30.16.994","BLOCO DE RECADO, MATERIAL RECICLADO COR NATURAL, LARGURA 38MM, COMPRIMENTO 50MM, AUTO ADESIVO COM 100 FOLHAS",,"2022-03-01 06:11:12","2022-03-01 06:11:12",NULL,"0"
"176","17","30.17.668","CARTUCHO DE TONER LASERJET COMPATÍVEL, 305A, CE411A, COR CIANO.",,"2022-03-01 06:11:12","2022-03-01 06:11:12",NULL,"0"
"177","17","30.17.670","CARTUCHO DE TONER LASERJET COMPATÍVEL 305A, CE410A, COR PRETO",,"2022-03-01 06:11:12","2022-03-01 06:11:12",NULL,"0"
"178","17","30.17.671","CARTUCHO DE TONER LASERJET COMPATÍVEL 305A, CE412A, COR AMARELO",,"2022-03-01 06:11:12","2022-03-01 06:11:12",NULL,"0"
"179","17","30.17.805","CARTUCHO TONER IMPRESSORA HP, COR PRETA, REFERÊNCIA CARTUCHO 2 CE410A",,"2022-03-01 06:11:12","2022-03-01 06:11:12",NULL,"0"
"180","17","30.17.817","CARTUCHO DE TONER CE413A MAGENTA - COMPATÍVEL.",,"2022-03-01 06:11:12","2022-03-01 06:11:12",NULL,"0"
"181","17","30.17.840","CARTUCHO DE TONER, P. IMPRESSORA HP LASERJET, MODEL.: CE278A COR PRETO",,"2022-03-01 06:11:12","2022-03-01 06:11:12",NULL,"0"
"182","17","30.17.849","ETIQUETA ADESIVA (110mm x 75m) - ribbon - material 100% resina; com resistência a solventes e abrasão comprovada após teste no local; cor preta; filme base em poliéster; resistência ao calor 170ºC; velocidade de impressão: até 10 polegadas/segundo.",,"2022-03-01 06:11:12","2022-03-01 06:11:12",NULL,"0"
"183","17","30.17.922","Cartucho toner impressora HP, tipo cartucho compatível, cor preta, referência cartucho 2 CF280X.",,"2022-03-01 06:11:12","2022-03-01 06:11:12",NULL,"0"
"184","19","30.19.121","GARRAFA DE ÁGUA MATERIAL PLÁSTICO CAPACIDADE 500ml , CARACTERÍSTICAS ADICIONAIS COM TAMPA ROSCÁVEL, COR BRANCA, TIPO SQUEEZE",,"2022-03-01 06:11:12","2022-03-01 06:11:12",NULL,"0"
"185","19","30.19.187","CAIXA ARQUIVO, MATERIAL PLÁSTICO CORRUGADO, DIMENSÕES 340 X 240 X 130 MM, APLICAÇÃO ARQUIVAMENTO DE DOCUMENTOS",,"2022-03-01 06:11:12","2022-03-01 06:11:12",NULL,"0"
"186","19","30.19.188","SACO DOCUMENTO, MATERIAL PLÁSTICO CRISTALINO, COMPRIMENTO 340 MM, LARGURA 240 MM. (PACOTE C/ 100 UNIDADES)",,"2022-03-01 06:11:12","2022-03-01 06:11:12",NULL,"0"
"187","20","30.20.52","TOALHA ROSTO, MATERIAL 90 ALGODÃO E 10 POLIÉSTER  COR AZUL COMPRIMENTO 80 CM LARGURA 50 CM.",,"2022-03-01 06:11:13","2022-03-01 06:11:13",NULL,"0"
"188","21","30.21.1089","Dispenser para copo plástico, material plástico, cor branca, para copos 180/200 ml, capacidade 100 unidades, característica adicional: Sistema poupa copo por BOTÃO de acionamento.",,"2022-03-01 06:11:13","2022-03-01 06:11:13",NULL,"0"
"189","21","30.21.201","COPO DESCARTÁVEL 180 ML, MATERIAL POLIESTIRENO, APLICAÇÃO ÁGUA/SUCO/REFRIGERANTE, PCT. C/ 100 UNIDADES.",,"2022-03-01 06:11:13","2022-03-01 06:11:13",NULL,"0"
"190","21","30.21.37","COPO DESCARTÁVEL 180ML",,"2022-03-01 06:11:13","2022-03-01 06:11:13",NULL,"0"
"191","22","30.22.108","CESTO DE LIXO TELADO, MATERIAL PLÁSTICO, CAPACIDADE 10 LITROS",,"2022-03-01 06:11:13","2022-03-01 06:11:13",NULL,"0"
"192","22","30.22.192","SACO PLÁSTICO PARA LIXO, CAPACIDADE 100 LT, PCT. C/ 100 UNIDADES.",,"2022-03-01 06:11:13","2022-03-01 06:11:13",NULL,"0"
"193","22","30.22.374","PANO LIMPEZA, 70 VISCOSE E 30 POLIÉSTER.",,"2022-03-01 06:11:13","2022-03-01 06:11:13",NULL,"0"
"194","22","30.22.497","SACO PLÁSTICO LIXO, CAP. 200L - PCT. C/ 100",,"2022-03-01 06:11:13","2022-03-01 06:11:13",NULL,"0"
"195","22","30.22.592","BALDE GRANDE, 50 LITROS, MATERIAL PLÁSTICO",,"2022-03-01 06:11:13","2022-03-01 06:11:13",NULL,"0"
"196","22","30.22.643","PAPEL HIGIÊNICO, MATERIAL CELULOSE VIRGEM, COMPRIMENTO 300 M, LARGURA 10 CM, FOLHAS SIMPLES, COR BRANCA.",,"2022-03-01 06:11:13","2022-03-01 06:11:13",NULL,"0"
"197","22","30.22.673","TOALHA DE PAPEL, MATERIAL PAPEL, TIPO:2 DOBRAS",,"2022-03-01 06:11:13","2022-03-01 06:11:13",NULL,"0"
"198","23","30.23.880","UNIFORME ESCOLAR, CAMISA PARA FARDAMENTO ESCOLAR, TAMANHOS P,M,G,GG, E XG","473","2022-03-01 06:11:13","2022-03-01 06:11:13",NULL,"0"
"199","24","30.24.275","TAMPA PARA BACIO SANITÁRIO",,"2022-03-01 06:11:13","2022-03-01 06:11:13",NULL,"0"
"200","24","30.24.806","DESENTUPIDOR P/VASO SANITÁRIO",,"2022-03-01 06:11:13","2022-03-01 06:11:13",NULL,"0"
"201","26","30.26.1491","LÂMPADA LED, TENSÃO NOMINAL BIVOLT, POTÊNCIA NOMINAL 18 W, TIPO BASE G13, FORMATO TUBULAR",,"2022-03-01 06:11:13","2022-03-01 06:11:13",NULL,"0"
"202","26","30.26.2846","Descrição Complementar: PILHA, TAMANHO PEQUENA, TIPO ALCALINA, MODELO AAA TIPO : PALITO",,"2022-03-01 06:11:13","2022-03-01 06:11:13",NULL,"0"
"203","26","30.26.2874","PILHA RECARREGAVEL, TAMANHO PILHA PEQUENA, MODELA AA, TENSÃO 1,5 V.",,"2022-03-01 06:11:13","2022-03-01 06:11:13",NULL,"0"
"204","26","30.26.2875","PILHA RECARREGAVEL, TAMANHO PILHA PALITO, MODELO AAA, TENSÃO 1,5 V, CAPACIDADE CORRENTE 800 MAH",,"2022-03-01 06:11:13","2022-03-01 06:11:13",NULL,"0"
"205","26","30.26.925","PILHA, TAMANHO PEQUENA, TIPO ALCALINA, MODELO AA",,"2022-03-01 06:11:13","2022-03-01 06:11:13",NULL,"0"
"206","28","30.28.333","Luva de borracha, aplicação limpeza, tamanho M.",,"2022-03-01 06:11:13","2022-03-01 06:11:13",NULL,"0"
"207","28","30.28.349","LUVA BORRACHA, material látex natural, tamanho MÉDIO, característica adicionais resistentes produtos químicos, material forro algodão, tamanho cano longo.",,"2022-03-01 06:11:13","2022-03-01 06:11:13",NULL,"0"
"208","28","30.28.372","LUVA DE PROTEÇÃO, MATERIAL LATEX, APLICAÇÃO HOSPITALAR, GRANDE, AMARELA",,"2022-03-01 06:11:13","2022-03-01 06:11:13",NULL,"0"
"209","28","30.28.373","Máscara multiuso, material poliéster e algodão, tipo uso reutilizável, finalidade proteção individual, c/ elástico, modelo anatômico.",,"2022-03-01 06:11:13","2022-03-01 06:11:13",NULL,"0"
"210","36","30.36.544","ÁLCOOL ETÍLICO HIDRATADO, GEL, CONCENTRAÇÃO 70º, 5 LITROS.",,"2022-03-01 06:11:13","2022-03-01 06:11:13",NULL,"0"
"211","44","30.44.45","FITA ZEBRADA, EM PLÁSTICO, SINALIZAÇÃO,ROLO 200M, 7CM LARGURA, FAIXA DE CORES EM DIAGONAL.",,"2022-03-01 06:11:13","2022-03-01 06:11:13",NULL,"0"
"212","22","30.22.102","AGUA SANITÁRIA 1L.",,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0"
"213","22","30.22.105","PAPEL TOALHA.",,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0"
"214","22","30.22.109","ESPONJA DE LIMPEZA DUPLA FACE.",,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0"
"215","22","30.22.116","VASSOURA, CERDAS PÊLO SINTÉTICO, CABO MADEIRA.",,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0"
"216","22","30.22.125","FLANELA, TAM 40X60 CM.",,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0"
"217","22","30.22.149","PANO PARA LIMPEZA, MATERIAL ALGODAO CRU, COMP. 85 CM, LARGURA 60 CM, TIPO SACO - UNIDADE.",,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0"
"218","22","30.22.15","ESPONJA LIMPEZA LÃ DE AÇO (PCT/08UND)",,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0"
"219","22","30.22.167","LIMPA VIDRO. (GALÃO COM 5 LITROS).",,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0"
"220","22","30.22.186","VASSOURA DE NYLON CABO ROSCÁVEL DE MADEIRA, CEPA C/ 30CM - UNIDADE.",,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0"
"221","22","30.22.23","PÁ COLETORA DE LIXO",,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0"
"222","22","30.22.294","ÁLCOOL ETÍLICO, TIPO HIDRATADO, TEOR ALCOÓLICO 70 _ (70ºGL), APRESENTAÇÃO LÍQUIDO, FRASCO C/1.000ML",,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0"
"223","22","30.22.305","REFIL MOP ÚMIDO, MATERIAL FIBRA DE ALGODÃO",,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0"
"224","22","30.22.320","DESODORIZADOR SANITÁRIO (PEDRA)",,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0"
"225","22","30.22.323","SABONETE LÍQUIDO, REFIL COM 800ML",,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0"
"226","22","30.22.324","DETERGENTE, DESINCRUSTANTE ÁCIDO PARA LIMPEZA DE PISOS. GALÃO COM 5 LITROS.",,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0"
"227","22","30.22.329","VASSOURA CERDAS PALHA",,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0"
"228","22","30.22.334","RODO, CABO ALUMINIO DE 1,50M, SUPORTE 30CM",,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0"
"229","22","30.22.337","CESTO PLASTICO DE LIXO, CAPACIDADE 60L, COM TAMPA",,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0"
"230","22","30.22.338","LUVA DE BORRACHA PARA LIMPEZA , PUNHO LONGO, TAMANHO MEDIO, COR AMARELA, PALMA ANTIDERRAPANTE, COM FORRO",,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0"
"231","22","30.22.345","LUVA DE PROTEÇÃO EM BORRACHA, PUNHO LONGOL, TAMANHO GRANDE, COM FORRO",,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0"
"232","22","30.22.346","PANO DE LIMPEZA (FLANELA), MATERIAL 100% ALGODÃO, LARGURA 60CM, BORDAS LISAS, LIMPEZA EM GERAL",,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0"
"233","22","30.22.347","ESCOVA DE LIMPEZA GERAL, MATERIAL PLASTICO, CERDAS EM NYLON, COM SUPORTE",,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0"
"234","22","30.22.348","DESODORIZADOR LAVANDA, APRESENTAÇÃO AEROSOL, AROMATIZADOR AMBIENTAL",,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0"
"235","22","30.22.368","BALDE, MATERIAL PLÁSTICO, TAMANHO MÉDIO, ALÇA ARAME GALVANIZADO, CAPACIDADE 10 L, COR PRETA.",,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0"
"236","22","30.22.369","BALDE, MATERIAL PLÁSTICO, TAMANHO MÉDIO, ALÇA ARAME GALVANIZADO, CAPACIDADE 10 L, COR NATURAL, CARACTERÍSTICAS ADICIONAIS PEGADOR EMBUTIDO.",,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0"
"237","22","30.22.382","DISPENSER PARA PAPEL TOALHA INTERFOLHADO.",,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0"
"238","22","30.22.385","BALDE, MATERIAL PLÁSTICO, CAPACIDADE 20L, CARACTERÍSTICAS ADICIONAIS COM ALÇA METÁLICA, APLICAÇÃO USO GERAL.",,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0"
"239","22","30.22.394","VASSOURA PELO SINTÉTICO, CABO MADEIRA CEPA 30CM",,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0"
"240","22","30.22.395","CESTO LIXO, MATERIAL PLÁSTICO, CAPACIDADE 100L, COM TAMPA E REFORÇADO.",,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0"
"241","22","30.22.437","ESPANADOR, MATERIAL PENA DE AVESTRUZ, MATERIAL CABO MADEIRA, COMPRIMENTO CABO 60cm",,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0"
"242","22","30.22.449","Vassoura, material cerdas crina, material cabo madeira, material cepa madeira, comprimento cepa 20 cm, comprimento cerdas mínimo 9 cm, características adicionais com cabo colado.",,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0"
